"ID","Latitude","Longitude","Altitude","MagX","MagY","MagZ","NetField","TimeStamp"
"25683","70.4511871","29.2966589","0.0","-23.012","-28.484","-22.488","42.972","03/13/2023 04:37:14"
"25684","70.4511871","29.2966589","0.0","-22.263","-28.559","-23.237","43.026","03/13/2023 04:37:14"
"25685","70.4511871","29.2966589","0.0","-23.012","-29.159","-22.488","43.422","03/13/2023 04:37:14"
"25686","70.4511871","29.2966589","0.0","-23.837","-28.484","-22.488","43.419","03/13/2023 04:37:14"
"25687","70.4511871","29.2966589","0.0","-23.837","-28.484","-22.488","43.419","03/13/2023 04:37:14"
"25688","70.4511871","29.2966589","0.0","-23.912","-27.885","-21.738","42.683","03/13/2023 04:37:15"
"25689","70.4511871","29.2966589","0.0","-23.012","-29.834","-23.237","44.267","03/13/2023 04:37:15"
"25690","70.4511871","29.2966589","0.0","-23.837","-29.159","-21.813","43.523","03/13/2023 04:37:15"
"25691","70.4511871","29.2966589","0.0","-24.661","-29.159","-21.063","43.613","03/13/2023 04:37:15"
"25692","70.4511871","29.2966589","0.0","-23.012","-28.484","-21.813","42.623","03/13/2023 04:37:15"
"25693","70.4511871","29.2966589","0.0","-24.661","-29.984","-24.362","45.833","03/13/2023 04:37:15"
"25694","70.4511871","29.2966589","0.0","-23.837","-28.709","-24.362","44.563","03/13/2023 04:37:15"
"25695","70.4511871","29.2966589","0.0","-26.236","-29.984","-23.687","46.351","03/13/2023 04:37:15"
"25696","70.4511871","29.2966589","0.0","-23.837","-28.709","-24.362","44.563","03/13/2023 04:37:15"
"25697","70.4511871","29.2966589","0.0","-25.561","-28.035","-22.188","43.950","03/13/2023 04:37:15"
"25698","70.4511871","29.2966589","0.0","-25.636","-27.585","-21.963","43.595","03/13/2023 04:37:15"
"25699","70.4511871","29.2966589","0.0","-25.636","-27.585","-22.713","43.977","03/13/2023 04:37:15"
"25700","70.4511871","29.2966589","0.0","-24.512","-28.409","-24.212","44.656","03/13/2023 04:37:15"
"25701","70.4511871","29.2966589","0.0","-22.862","-29.084","-26.385","45.440","03/13/2023 04:37:15"
"25702","70.4511871","29.2966589","0.0","-22.862","-29.084","-26.385","45.440","03/13/2023 04:37:15"
"25703","70.4511871","29.2966589","0.0","-22.862","-29.084","-26.385","45.440","03/13/2023 04:37:15"
"25704","70.4511871","29.2966589","0.0","-23.612","-30.358","-24.287","45.486","03/13/2023 04:37:15"
"25705","70.4511871","29.2966589","0.0","-25.336","-28.409","-24.886","45.479","03/13/2023 04:37:15"
"25706","70.4511871","29.2966589","0.0","-22.862","-29.084","-24.961","44.628","03/13/2023 04:37:15"
"25707","70.4511871","29.2966589","0.0","-24.512","-29.009","-23.537","44.680","03/13/2023 04:37:15"
"25708","70.4511871","29.2966589","0.0","-23.687","-29.084","-24.212","44.645","03/13/2023 04:37:15"
"25709","70.4511871","29.2966589","0.0","-25.786","-28.484","-22.862","44.710","03/13/2023 04:37:15"
"25710","70.4511871","29.2966589","0.0","-24.137","-28.484","-21.513","43.090","03/13/2023 04:37:15"
"25711","70.4511871","29.2966589","0.0","-25.036","-27.885","-20.764","42.843","03/13/2023 04:37:15"
"25712","70.4511871","29.2966589","0.0","-24.961","-28.484","-21.513","43.557","03/13/2023 04:37:15"
"25713","70.4511871","29.2966589","0.0","-24.062","-30.433","-20.839","44.039","03/13/2023 04:37:15"
"25714","70.4511871","29.2966589","0.0","-27.510","-27.210","-20.014","43.563","03/13/2023 04:37:15"
"25715","70.4511871","29.2966589","0.0","-23.387","-29.984","-23.462","44.682","03/13/2023 04:37:15"
"25716","70.4511871","29.2966589","0.0","-22.563","-29.984","-22.038","43.517","03/13/2023 04:37:15"
"25717","70.4511871","29.2966589","0.0","-25.711","-30.133","-21.738","45.184","03/13/2023 04:37:15"
"25718","70.4511871","29.2966589","0.0","-25.336","-27.735","-22.188","43.628","03/13/2023 04:37:15"
"25719","70.4511871","29.2966589","0.0","-22.862","-28.409","-22.937","43.080","03/13/2023 04:37:15"
"25720","70.4511871","29.2966589","0.0","-21.213","-28.409","-22.937","42.228","03/13/2023 04:37:15"
"25721","70.4511871","29.2966589","0.0","-23.762","-25.786","-23.537","42.232","03/13/2023 04:37:15"
"25722","70.4511871","29.2966589","0.0","-22.113","-27.135","-23.612","42.223","03/13/2023 04:37:15"
"25723","70.4511871","29.2966589","0.0","-23.762","-27.135","-22.862","42.704","03/13/2023 04:37:15"
"25724","70.4511871","29.2966589","0.0","-23.687","-28.409","-23.612","43.883","03/13/2023 04:37:15"
"25725","70.4511871","29.2966589","0.0","-22.862","-26.760","-23.837","42.509","03/13/2023 04:37:15"
"25726","70.4511871","29.2966589","0.0","-22.862","-27.435","-23.162","42.566","03/13/2023 04:37:15"
"25727","70.4511871","29.2966589","0.0","-23.687","-26.760","-23.162","42.587","03/13/2023 04:37:15"
"25728","70.4511871","29.2966589","0.0","-21.138","-29.309","-21.138","41.865","03/13/2023 04:37:15"
"25729","70.4511871","29.2966589","0.0","-22.038","-28.035","-23.912","42.935","03/13/2023 04:37:15"
"25730","70.4511871","29.2966589","0.0","-23.612","-28.709","-21.063","42.725","03/13/2023 04:37:15"
"25731","70.4511871","29.2966589","0.0","-23.612","-29.984","-22.563","44.335","03/13/2023 04:37:15"
"25732","70.4511871","29.2966589","0.0","-25.561","-30.058","-23.762","46.060","03/13/2023 04:37:15"
"25733","70.4511871","29.2966589","0.0","-26.385","-29.384","-22.338","45.372","03/13/2023 04:37:15"
"25734","70.4511871","29.2966589","0.0","-26.086","-29.684","-22.937","45.691","03/13/2023 04:37:15"
"25735","70.4511871","29.2966589","0.0","-24.362","-30.358","-23.087","45.256","03/13/2023 04:37:15"
"25736","70.4511871","29.2966589","0.0","-25.111","-32.307","-23.162","47.019","03/13/2023 04:37:15"
"25737","70.4511871","29.2966589","0.0","-24.362","-29.684","-22.413","44.463","03/13/2023 04:37:15"
"25738","70.4511871","29.2966589","0.0","-25.186","-29.684","-21.663","44.551","03/13/2023 04:37:16"
"25739","70.4511871","29.2966589","0.0","-25.186","-29.684","-23.087","45.260","03/13/2023 04:37:16"
"25740","70.4511871","29.2966589","0.0","-25.186","-30.958","-22.413","45.772","03/13/2023 04:37:16"
"25741","70.4511871","29.2966589","0.0","-24.811","-30.883","-20.314","44.520","03/13/2023 04:37:16"
"25742","70.4511871","29.2966589","0.0","-24.811","-30.883","-20.314","44.520","03/13/2023 04:37:16"
"25743","70.4511871","29.2966589","0.0","-24.811","-29.609","-19.564","43.302","03/13/2023 04:37:16"
"25744","70.4511871","29.2966589","0.0","-24.886","-28.259","-18.815","42.094","03/13/2023 04:37:16"
"25745","70.4511871","29.2966589","0.0","-25.636","-30.883","-18.890","44.360","03/13/2023 04:37:16"
"25746","70.4511871","29.2966589","0.0","-23.987","-30.283","-20.314","43.647","03/13/2023 04:37:16"
"25747","70.4511871","29.2966589","0.0","-24.062","-28.934","-21.663","43.422","03/13/2023 04:37:16"
"25748","70.4511871","29.2966589","0.0","-23.162","-29.609","-20.314","42.730","03/13/2023 04:37:16"
"25749","70.4511871","29.2966589","0.0","-25.711","-27.210","-22.413","43.632","03/13/2023 04:37:16"
"25750","70.4511871","29.2966589","0.0","-24.062","-27.210","-23.837","43.446","03/13/2023 04:37:16"
"25751","70.4511871","29.2966589","0.0","-24.062","-28.185","-23.387","43.821","03/13/2023 04:37:16"
"25752","70.4511871","29.2966589","0.0","-24.212","-28.035","-23.762","44.009","03/13/2023 04:37:16"
"25753","70.4511871","29.2966589","0.0","-24.062","-30.658","-23.162","45.336","03/13/2023 04:37:16"
"25754","70.4511871","29.2966589","0.0","-24.137","-29.384","-26.685","46.455","03/13/2023 04:37:16"
"25755","70.4511871","29.2966589","0.0","-24.961","-29.984","-23.087","45.333","03/13/2023 04:37:16"
"25756","70.4511871","29.2966589","0.0","-22.488","-29.984","-22.413","43.670","03/13/2023 04:37:16"
"25757","70.4511871","29.2966589","0.0","-24.961","-29.909","-23.837","45.670","03/13/2023 04:37:16"
"25758","70.4511871","29.2966589","0.0","-24.212","-29.834","-21.663","44.108","03/13/2023 04:37:16"
"25759","70.4511871","29.2966589","0.0","-25.861","-28.559","-23.087","44.916","03/13/2023 04:37:16"
"25760","70.4511871","29.2966589","0.0","-26.610","-29.834","-22.413","45.831","03/13/2023 04:37:16"
"25761","70.4511871","29.2966589","0.0","-24.212","-29.234","-23.837","44.822","03/13/2023 04:37:16"
"25762","70.4511871","29.2966589","0.0","-26.685","-27.885","-23.012","44.936","03/13/2023 04:37:16"
"25763","70.4511871","29.2966589","0.0","-24.212","-29.234","-22.413","44.081","03/13/2023 04:37:16"
"25764","70.4511871","29.2966589","0.0","-25.036","-29.234","-23.087","44.883","03/13/2023 04:37:16"
"25765","70.4511871","29.2966589","0.0","-24.212","-29.234","-24.512","45.185","03/13/2023 04:37:16"
"25766","70.4511871","29.2966589","0.0","-24.062","-29.534","-22.338","44.161","03/13/2023 04:37:16"
"25767","70.4511871","29.2966589","0.0","-23.312","-27.585","-23.687","43.191","03/13/2023 04:37:16"
"25768","70.4511871","29.2966589","0.0","-26.011","-28.634","-22.638","44.821","03/13/2023 04:37:16"
"25769","70.4511871","29.2966589","0.0","-26.011","-27.285","-22.563","43.933","03/13/2023 04:37:16"
"25770","70.4511871","29.2966589","0.0","-25.186","-29.234","-22.638","44.737","03/13/2023 04:37:16"
"25771","70.4511871","29.2966589","0.0","-24.287","-29.909","-23.387","45.070","03/13/2023 04:37:16"
"25772","70.4511871","29.2966589","0.0","-25.111","-29.909","-22.638","45.139","03/13/2023 04:37:16"
"25773","70.4511871","29.2966589","0.0","-25.561","-30.358","-23.237","45.989","03/13/2023 04:37:16"
"25774","70.4511871","29.2966589","0.0","-26.385","-29.684","-20.389","44.643","03/13/2023 04:37:16"
"25775","70.4511871","29.2966589","0.0","-27.285","-29.009","-20.314","44.706","03/13/2023 04:37:16"
"25776","70.4511871","29.2966589","0.0","-26.385","-29.684","-21.813","45.311","03/13/2023 04:37:16"
"25777","70.4511871","29.2966589","0.0","-26.385","-29.684","-20.389","44.643","03/13/2023 04:37:16"
"25778","70.4511871","29.2966589","0.0","-26.385","-30.358","-23.912","46.793","03/13/2023 04:37:16"
"25779","70.4511871","29.2966589","0.0","-26.385","-30.283","-21.063","45.354","03/13/2023 04:37:16"
"25780","70.4511871","29.2966589","0.0","-27.285","-29.009","-21.738","45.371","03/13/2023 04:37:16"
"25781","70.4511871","29.2966589","0.0","-27.285","-29.009","-21.738","45.371","03/13/2023 04:37:16"
"25782","70.4511871","29.2966589","0.0","-27.285","-29.009","-21.738","45.371","03/13/2023 04:37:16"
"25783","70.4511871","29.2966589","0.0","-22.338","-28.859","-22.713","42.985","03/13/2023 04:37:16"
"25784","70.4511871","29.2966589","0.0","-22.338","-28.934","-24.886","44.221","03/13/2023 04:37:16"
"25785","70.4511871","29.2966589","0.0","-27.210","-30.808","-22.038","46.639","03/13/2023 04:37:16"
"25786","70.4511871","29.2966589","0.0","-24.811","-29.534","-23.462","45.148","03/13/2023 04:37:16"
"25787","70.4511871","29.2966589","0.0","-23.912","-30.133","-22.787","44.711","03/13/2023 04:37:16"
"25788","70.4511871","29.2966589","0.0","-26.460","-28.185","-21.288","44.133","03/13/2023 04:37:17"
"25789","70.4511871","29.2966589","0.0","-23.612","-31.258","-24.287","46.091","03/13/2023 04:37:17"
"25790","70.4511871","29.2966589","0.0","-23.687","-30.583","-24.287","45.675","03/13/2023 04:37:17"
"25791","70.4511871","29.2966589","0.0","-22.038","-30.658","-25.711","45.680","03/13/2023 04:37:17"
"25792","70.4511871","29.2966589","0.0","-23.612","-31.857","-23.612","46.151","03/13/2023 04:37:17"
"25793","70.4511871","29.2966589","0.0","-24.512","-29.909","-23.537","45.270","03/13/2023 04:37:17"
"25794","70.4511871","29.2966589","0.0","-22.787","-31.857","-22.862","45.353","03/13/2023 04:37:17"
"25795","70.4511871","29.2966589","0.0","-21.963","-31.932","-24.287","45.737","03/13/2023 04:37:17"
"25796","70.4511871","29.2966589","0.0","-25.336","-29.909","-24.212","46.072","03/13/2023 04:37:17"
"25797","70.4511871","29.2966589","0.0","-25.261","-30.583","-22.862","45.784","03/13/2023 04:37:17"
"25798","70.4511871","29.2966589","0.0","-22.787","-31.258","-22.862","44.933","03/13/2023 04:37:17"
"25799","70.4511871","29.2966589","0.0","-22.787","-31.258","-23.612","45.319","03/13/2023 04:37:17"
"25800","70.4511871","29.2966589","0.0","-23.837","-29.684","-24.661","45.360","03/13/2023 04:37:17"
"25801","70.4511871","29.2966589","0.0","-23.837","-30.958","-23.237","45.459","03/13/2023 04:37:17"
"25802","70.4511871","29.2966589","0.0","-26.535","-28.110","-22.488","44.721","03/13/2023 04:37:17"
"25803","70.4511871","29.2966589","0.0","-27.285","-30.058","-21.888","46.120","03/13/2023 04:37:17"
"25804","70.4511871","29.2966589","0.0","-28.185","-28.784","-24.661","47.234","03/13/2023 04:37:17"
"25805","70.4511871","29.2966589","0.0","-22.862","-29.684","-22.338","43.621","03/13/2023 04:37:17"
"25806","70.4511871","29.2966589","0.0","-22.038","-30.358","-25.936","45.607","03/13/2023 04:37:17"
"25807","70.4511871","29.2966589","0.0","-22.038","-28.409","-24.437","43.473","03/13/2023 04:37:17"
"25808","70.4511871","29.2966589","0.0","-21.963","-31.033","-25.261","45.646","03/13/2023 04:37:17"
"25809","70.4511871","29.2966589","0.0","-23.687","-29.684","-25.936","45.988","03/13/2023 04:37:17"
"25810","70.4511871","29.2966589","0.0","-22.862","-29.684","-25.186","45.146","03/13/2023 04:37:17"
"25811","70.4511871","29.2966589","0.0","-23.687","-29.684","-25.936","45.988","03/13/2023 04:37:17"
"25812","70.4511871","29.2966589","0.0","-22.862","-29.084","-25.186","44.754","03/13/2023 04:37:17"
"25813","70.4511871","29.2966589","0.0","-22.862","-29.759","-25.936","45.617","03/13/2023 04:37:17"
"25814","70.4511871","29.2966589","0.0","-22.862","-29.684","-25.186","45.146","03/13/2023 04:37:17"
"25815","70.4511871","29.2966589","0.0","-23.687","-29.684","-25.186","45.569","03/13/2023 04:37:17"
"25816","70.4511871","29.2966589","0.0","-22.038","-29.759","-25.936","45.210","03/13/2023 04:37:17"
"25817","70.4511871","29.2966589","0.0","-24.362","-30.583","-23.087","45.408","03/13/2023 04:37:17"
"25818","70.4511871","29.2966589","0.0","-24.362","-31.857","-23.837","46.654","03/13/2023 04:37:17"
"25819","70.4511871","29.2966589","0.0","-25.261","-29.909","-25.186","46.551","03/13/2023 04:37:17"
"25820","70.4511871","29.2966589","0.0","-22.862","-27.360","-25.111","43.610","03/13/2023 04:37:17"
"25821","70.4511871","29.2966589","0.0","-22.862","-28.334","-24.586","43.932","03/13/2023 04:37:17"
"25822","70.4511871","29.2966589","0.0","-25.261","-30.283","-24.586","46.473","03/13/2023 04:37:17"
"25823","70.4511871","29.2966589","0.0","-22.787","-30.958","-26.086","46.456","03/13/2023 04:37:17"
"25824","70.4511871","29.2966589","0.0","-26.086","-30.283","-23.912","46.576","03/13/2023 04:37:17"
"25825","70.4511871","29.2966589","0.0","-23.687","-29.609","-23.912","44.828","03/13/2023 04:37:17"
"25826","70.4511871","29.2966589","0.0","-22.038","-30.283","-22.488","43.686","03/13/2023 04:37:17"
"25827","70.4511871","29.2966589","0.0","-24.437","-30.283","-25.336","46.434","03/13/2023 04:37:17"
"25828","70.4511871","29.2966589","0.0","-23.612","-30.283","-25.336","46.006","03/13/2023 04:37:17"
"25829","70.4511871","29.2966589","0.0","-24.437","-30.283","-24.586","46.030","03/13/2023 04:37:17"
"25830","70.4511871","29.2966589","0.0","-26.910","-30.883","-24.586","47.775","03/13/2023 04:37:17"
"25831","70.4511871","29.2966589","0.0","-26.086","-29.609","-23.162","45.756","03/13/2023 04:37:17"
"25832","70.4511871","29.2966589","0.0","-24.512","-29.009","-24.586","45.242","03/13/2023 04:37:17"
"25833","70.4511871","29.2966589","0.0","-24.437","-30.283","-24.586","46.030","03/13/2023 04:37:17"
"25834","70.4511871","29.2966589","0.0","-26.311","-29.459","-23.012","45.713","03/13/2023 04:37:17"
"25835","70.4511871","29.2966589","0.0","-26.311","-28.110","-22.937","44.816","03/13/2023 04:37:17"
"25836","70.4511871","29.2966589","0.0","-24.137","-28.784","-23.837","44.489","03/13/2023 04:37:17"
"25837","70.4511871","29.2966589","0.0","-24.886","-30.058","-25.711","46.732","03/13/2023 04:37:17"
"25838","70.4511871","29.2966589","0.0","-25.786","-28.709","-24.212","45.556","03/13/2023 04:37:18"
"25839","70.4511871","29.2966589","0.0","-24.961","-29.384","-25.636","46.300","03/13/2023 04:37:18"
"25840","70.4511871","29.2966589","0.0","-24.961","-28.110","-24.886","45.084","03/13/2023 04:37:18"
"25841","70.4511871","29.2966589","0.0","-24.961","-28.784","-25.636","45.922","03/13/2023 04:37:18"
"25842","70.4511871","29.2966589","0.0","-24.961","-29.384","-23.537","45.172","03/13/2023 04:37:18"
"25843","70.4511871","29.2966589","0.0","-24.137","-28.784","-25.636","45.479","03/13/2023 04:37:18"
"25844","70.4511871","29.2966589","0.0","-24.137","-28.110","-23.462","43.854","03/13/2023 04:37:18"
"25845","70.4511871","29.2966589","0.0","-26.610","-28.709","-24.212","46.028","03/13/2023 04:37:18"
"25846","70.4511871","29.2966589","0.0","-24.886","-30.058","-24.961","46.324","03/13/2023 04:37:18"
"25847","70.4511871","29.2966589","0.0","-24.137","-28.784","-26.385","45.905","03/13/2023 04:37:18"
"25848","70.4511871","29.2966589","0.0","-23.312","-28.784","-24.961","44.666","03/13/2023 04:37:18"
"25849","70.4511871","29.2966589","0.0","-22.488","-30.058","-24.961","45.081","03/13/2023 04:37:18"
"25850","70.4511871","29.2966589","0.0","-25.786","-29.384","-25.636","46.750","03/13/2023 04:37:18"
"25851","70.4511871","29.2966589","0.0","-24.437","-28.334","-23.162","44.005","03/13/2023 04:37:18"
"25852","70.4511871","29.2966589","0.0","-23.612","-29.009","-25.336","45.177","03/13/2023 04:37:18"
"25853","70.4511871","29.2966589","0.0","-23.762","-31.258","-23.087","45.549","03/13/2023 04:37:18"
"25854","70.4511871","29.2966589","0.0","-23.237","-29.159","-26.535","45.764","03/13/2023 04:37:18"
"25855","70.4511871","29.2966589","0.0","-26.535","-29.759","-26.535","47.894","03/13/2023 04:37:18"
"25856","70.4511871","29.2966589","0.0","-24.062","-29.759","-25.786","46.146","03/13/2023 04:37:18"
"25857","70.4511871","29.2966589","0.0","-24.137","-28.484","-25.786","45.375","03/13/2023 04:37:18"
"25858","70.4511871","29.2966589","0.0","-24.886","-29.084","-26.460","46.533","03/13/2023 04:37:18"
"25859","70.4511871","29.2966589","0.0","-24.137","-28.484","-25.786","45.375","03/13/2023 04:37:18"
"25860","70.4511871","29.2966589","0.0","-24.137","-28.484","-25.786","45.375","03/13/2023 04:37:18"
"25861","70.4511871","29.2966589","0.0","-24.137","-28.484","-25.786","45.375","03/13/2023 04:37:18"
"25862","70.4511871","29.2966589","0.0","-24.137","-28.484","-25.786","45.375","03/13/2023 04:37:18"
"25863","70.4511871","29.2966589","0.0","-24.886","-29.084","-25.786","46.153","03/13/2023 04:37:18"
"25864","70.4511871","29.2966589","0.0","-26.460","-30.358","-25.786","47.819","03/13/2023 04:37:18"
"25865","70.4511871","29.2966589","0.0","-24.062","-29.084","-25.786","45.714","03/13/2023 04:37:18"
"25866","70.4511871","29.2966589","0.0","-24.137","-27.810","-25.036","44.528","03/13/2023 04:37:18"
"25867","70.4511871","29.2966589","0.0","-24.062","-29.759","-25.111","45.772","03/13/2023 04:37:18"
"25868","70.4511871","29.2966589","0.0","-25.711","-29.084","-25.036","46.192","03/13/2023 04:37:18"
"25869","70.4511871","29.2966589","0.0","-23.537","-27.885","-23.387","43.342","03/13/2023 04:37:18"
"25870","70.4511871","29.2966589","0.0","-21.063","-28.484","-24.137","42.867","03/13/2023 04:37:18"
"25871","70.4511871","29.2966589","0.0","-24.287","-31.033","-22.787","45.521","03/13/2023 04:37:18"
"25872","70.4511871","29.2966589","0.0","-25.186","-29.759","-22.787","45.157","03/13/2023 04:37:18"
"25873","70.4511871","29.2966589","0.0","-24.362","-29.084","-24.212","45.006","03/13/2023 04:37:18"
"25874","70.4511871","29.2966589","0.0","-24.287","-31.708","-24.961","47.099","03/13/2023 04:37:18"
"25875","70.4511871","29.2966589","0.0","-26.011","-29.759","-23.462","45.963","03/13/2023 04:37:18"
"25876","70.4511871","29.2966589","0.0","-26.011","-29.759","-23.462","45.963","03/13/2023 04:37:18"
"25877","70.4511871","29.2966589","0.0","-24.287","-30.433","-25.636","46.618","03/13/2023 04:37:18"
"25878","70.4511871","29.2966589","0.0","-25.186","-29.759","-23.462","45.502","03/13/2023 04:37:18"
"25879","70.4511871","29.2966589","0.0","-25.111","-31.033","-24.961","47.082","03/13/2023 04:37:18"
"25880","70.4511871","29.2966589","0.0","-25.186","-29.759","-24.212","45.893","03/13/2023 04:37:18"
"25881","70.4511871","29.2966589","0.0","-23.537","-29.084","-23.462","44.163","03/13/2023 04:37:18"
"25882","70.4511871","29.2966589","0.0","-26.011","-29.759","-24.212","46.350","03/13/2023 04:37:18"
"25883","70.4511871","29.2966589","0.0","-25.936","-30.358","-24.886","47.049","03/13/2023 04:37:18"
"25884","70.4511871","29.2966589","0.0","-24.437","-27.810","-22.713","43.433","03/13/2023 04:37:18"
"25885","70.4511871","29.2966589","0.0","-25.936","-31.708","-24.287","47.622","03/13/2023 04:37:18"
"25886","70.4511871","29.2966589","0.0","-21.663","-27.960","-24.212","42.863","03/13/2023 04:37:18"
"25887","70.4511871","29.2966589","0.0","-22.338","-31.258","-25.711","46.228","03/13/2023 04:37:18"
"25888","70.4511871","29.2966589","0.0","-23.762","-31.033","-24.886","46.336","03/13/2023 04:37:19"
"25889","70.4511871","29.2966589","0.0","-22.937","-32.382","-24.961","46.881","03/13/2023 04:37:19"
"25890","70.4511871","29.2966589","0.0","-26.236","-30.433","-26.311","48.028","03/13/2023 04:37:19"
"25891","70.4511871","29.2966589","0.0","-23.762","-31.708","-25.636","47.193","03/13/2023 04:37:19"
"25892","70.4511871","29.2966589","0.0","-24.512","-32.307","-25.636","47.977","03/13/2023 04:37:19"
"25893","70.4511871","29.2966589","0.0","-24.661","-29.759","-25.561","46.337","03/13/2023 04:37:19"
"25894","70.4511871","29.2966589","0.0","-23.762","-31.033","-24.212","45.977","03/13/2023 04:37:19"
"25895","70.4511871","29.2966589","0.0","-26.161","-32.307","-26.311","49.197","03/13/2023 04:37:19"
"25896","70.4511871","29.2966589","0.0","-24.586","-31.033","-24.886","46.764","03/13/2023 04:37:19"
"25897","70.4511871","29.2966589","0.0","-26.985","-31.708","-24.886","48.507","03/13/2023 04:37:19"
"25898","70.4511871","29.2966589","0.0","-22.113","-31.708","-24.212","45.613","03/13/2023 04:37:19"
"25899","70.4511871","29.2966589","0.0","-26.236","-30.358","-25.561","47.574","03/13/2023 04:37:19"
"25900","70.4511871","29.2966589","0.0","-24.512","-32.982","-24.961","48.080","03/13/2023 04:37:19"
"25901","70.4511871","29.2966589","0.0","-24.512","-32.982","-24.961","48.080","03/13/2023 04:37:19"
"25902","70.4511871","29.2966589","0.0","-24.586","-31.708","-24.886","47.214","03/13/2023 04:37:19"
"25903","70.4511871","29.2966589","0.0","-23.087","-27.135","-23.387","42.618","03/13/2023 04:37:19"
"25904","70.4511871","29.2966589","0.0","-23.912","-27.810","-23.387","43.498","03/13/2023 04:37:19"
"25905","70.4511871","29.2966589","0.0","-24.512","-30.658","-23.987","46.001","03/13/2023 04:37:19"
"25906","70.4511871","29.2966589","0.0","-26.161","-29.984","-26.086","47.580","03/13/2023 04:37:19"
"25907","70.4511871","29.2966589","0.0","-26.161","-30.658","-24.661","47.249","03/13/2023 04:37:19"
"25908","70.4511871","29.2966589","0.0","-25.411","-29.309","-24.661","45.966","03/13/2023 04:37:19"
"25909","70.4511871","29.2966589","0.0","-25.336","-29.984","-23.237","45.617","03/13/2023 04:37:19"
"25910","70.4511871","29.2966589","0.0","-25.336","-30.658","-24.661","46.798","03/13/2023 04:37:19"
"25911","70.4511871","29.2966589","0.0","-26.161","-29.984","-26.086","47.580","03/13/2023 04:37:19"
"25912","70.4511871","29.2966589","0.0","-26.985","-29.984","-25.336","47.635","03/13/2023 04:37:19"
"25913","70.4511871","29.2966589","0.0","-27.060","-28.634","-23.912","46.086","03/13/2023 04:37:19"
"25914","70.4511871","29.2966589","0.0","-24.512","-30.658","-23.987","46.001","03/13/2023 04:37:19"
"25915","70.4511871","29.2966589","0.0","-24.586","-29.984","-23.237","45.205","03/13/2023 04:37:19"
"25916","70.4511871","29.2966589","0.0","-24.586","-29.984","-26.086","46.733","03/13/2023 04:37:19"
"25917","70.4511871","29.2966589","0.0","-25.336","-29.309","-24.586","45.885","03/13/2023 04:37:19"
"25918","70.4511871","29.2966589","0.0","-24.661","-24.811","-23.687","42.248","03/13/2023 04:37:19"
"25919","70.4511871","29.2966589","0.0","-22.937","-28.035","-25.261","44.161","03/13/2023 04:37:19"
"25920","70.4511871","29.2966589","0.0","-23.987","-29.909","-24.586","45.545","03/13/2023 04:37:19"
"25921","70.4511871","29.2966589","0.0","-23.987","-29.234","-23.837","44.701","03/13/2023 04:37:19"
"25922","70.4511871","29.2966589","0.0","-24.212","-28.634","-23.687","44.353","03/13/2023 04:37:19"
"25923","70.4511871","29.2966589","0.0","-23.387","-28.634","-23.012","43.548","03/13/2023 04:37:19"
"25924","70.4511871","29.2966589","0.0","-26.685","-28.634","-23.012","45.405","03/13/2023 04:37:19"
"25925","70.4511871","29.2966589","0.0","-25.861","-28.634","-23.012","44.925","03/13/2023 04:37:19"
"25926","70.4511871","29.2966589","0.0","-23.387","-29.309","-24.437","44.756","03/13/2023 04:37:19"
"25927","70.4511871","29.2966589","0.0","-23.387","-28.634","-23.687","43.908","03/13/2023 04:37:19"
"25928","70.4511871","29.2966589","0.0","-22.563","-29.984","-23.762","44.415","03/13/2023 04:37:19"
"25929","70.4511871","29.2966589","0.0","-25.036","-29.309","-22.338","44.551","03/13/2023 04:37:19"
"25930","70.4511871","29.2966589","0.0","-25.861","-27.960","-22.937","44.459","03/13/2023 04:37:19"
"25931","70.4511871","29.2966589","0.0","-25.786","-29.909","-23.012","45.706","03/13/2023 04:37:19"
"25932","70.4511871","29.2966589","0.0","-25.786","-30.583","-23.762","46.528","03/13/2023 04:37:19"
"25933","70.4511871","29.2966589","0.0","-25.261","-28.859","-22.787","44.612","03/13/2023 04:37:19"
"25934","70.4511871","29.2966589","0.0","-22.787","-28.259","-24.886","44.014","03/13/2023 04:37:19"
"25935","70.4511871","29.2966589","0.0","-24.437","-28.259","-22.787","43.761","03/13/2023 04:37:19"
"25936","70.4511871","29.2966589","0.0","-26.011","-29.534","-22.787","45.476","03/13/2023 04:37:19"
"25937","70.4511871","29.2966589","0.0","-24.661","-33.357","-22.862","47.366","03/13/2023 04:37:19"
"25938","70.4511871","29.2966589","0.0","-24.586","-34.706","-21.513","47.664","03/13/2023 04:37:20"
"25939","70.4511871","29.2966589","0.0","-26.011","-30.583","-21.663","45.620","03/13/2023 04:37:20"
"25940","70.4511871","29.2966589","0.0","-26.011","-30.583","-21.663","45.620","03/13/2023 04:37:20"
"25941","70.4511871","29.2966589","0.0","-27.660","-29.309","-24.437","47.130","03/13/2023 04:37:20"
"25942","70.4511871","29.2966589","0.0","-26.910","-28.709","-23.687","45.929","03/13/2023 04:37:20"
"25943","70.4511871","29.2966589","0.0","-24.437","-28.709","-22.338","43.822","03/13/2023 04:37:20"
"25944","70.4511871","29.2966589","0.0","-25.186","-30.583","-22.338","45.482","03/13/2023 04:37:20"
"25945","70.4511871","29.2966589","0.0","-27.735","-28.709","-24.437","46.804","03/13/2023 04:37:20"
